bin_center_ns,count
0.23900000000000002,1753.0
0.241,1828.0
0.243,1864.0
0.245,1898.0
0.247,1913.0
0.249,1956.0
0.251,1892.0
0.253,1926.0
0.255,1954.0
0.257,1972.0
0.259,2064.0
0.261,2025.0
0.263,1958.0
0.265,2010.0
0.267,2004.0
0.269,2031.0
0.271,2060.0
0.273,2073.0
0.275,2101.0
0.277,2043.0
0.279,2054.0
0.281,2145.0
0.28300000000000003,2063.0
0.28500000000000003,2063.0
0.28700000000000003,2194.0
0.28900000000000003,2183.0
0.291,2255.0
0.293,2171.0
0.295,2240.0
0.297,2106.0
0.299,2162.0
0.301,2219.0
0.303,2220.0
0.305,2244.0
0.307,2251.0
0.309,2188.0
0.311,2317.0
0.313,2334.0
0.315,2298.0
0.317,2281.0
0.319,2321.0
0.321,2362.0
0.323,2312.0
0.325,2371.0
0.327,2346.0
0.329,2349.0
0.331,2345.0
0.333,2378.0
0.335,2378.0
0.337,2520.0
0.339,2486.0
0.341,2448.0
0.343,2409.0
0.34500000000000003,2455.0
0.34700000000000003,2451.0
0.34900000000000003,2469.0
0.35100000000000003,2515.0
0.353,2512.0
0.355,2493.0
0.357,2497.0
0.359,2483.0
0.361,2542.0
0.363,2634.0
0.365,2565.0
0.367,2598.0
0.369,2607.0
0.371,2648.0
0.373,2685.0
0.375,2505.0
0.377,2611.0
0.379,2632.0
0.381,2628.0
0.383,2727.0
0.385,2734.0
0.387,2701.0
0.389,2603.0
0.391,2743.0
0.393,2788.0
0.395,2749.0
0.397,2669.0
0.399,2697.0
0.401,2649.0
0.403,2730.0
0.405,2705.0
0.40700000000000003,2699.0
0.40900000000000003,2752.0
0.41100000000000003,2677.0
0.41300000000000003,2800.0
0.41500000000000004,2778.0
0.41700000000000004,2756.0
0.419,2789.0
0.421,2769.0
0.423,2848.0
0.425,2712.0
0.427,2817.0
0.429,2839.0
0.431,2778.0
0.433,2896.0
0.435,2807.0
0.437,2814.0
0.439,2983.0
0.441,2816.0
0.443,3006.0
0.445,2862.0
0.447,2954.0
0.449,2890.0
0.451,2981.0
0.453,2907.0
0.455,3097.0
0.457,2873.0
0.459,2996.0
0.461,2890.0
0.463,3058.0
0.465,2991.0
0.467,2891.0
0.46900000000000003,3006.0
0.47100000000000003,2988.0
0.47300000000000003,2984.0
0.47500000000000003,3039.0
0.47700000000000004,3084.0
0.47900000000000004,3067.0
0.481,3071.0
0.483,3032.0
0.485,3162.0
0.487,3056.0
0.489,3108.0
0.491,3001.0
0.493,3085.0
0.495,3113.0
0.497,3027.0
0.499,3086.0
0.501,3204.0
0.503,3093.0
0.505,3175.0
0.507,3074.0
0.509,3107.0
0.511,3191.0
0.513,3200.0
0.515,3154.0
0.517,3144.0
0.519,3270.0
0.521,3197.0
0.523,3099.0
